WellID,Battery,CycleNumber,CycleStart,DurationMonths,Model,Qi,Di,B,RSquared,IsHighConfidence,LowConfidenceReason,EUR,NPV
ABWI107013406504W400,Mahihkan Battery 02-21,7,2025-09-01,10,harmonic,119.00147691397224,0.986341113066368,1.0,0.8998563795178078,True,,350.8163812546808,-83308.94518193527
ABWI107020306604W400,Mahihkan Battery 02-21,1,2023-07-01,6,harmonic,37.49836653898576,3.758604045889056,1.0,0.6016234883983196,False,very high Di (3.76/month),,
ABWI107020306604W400,Mahihkan Battery 02-21,2,2024-01-01,20,exponential,63.865,5.6060111948202e-21,0.0,-2.220446049250313e-16,False,low R2 (-0.00),,
ABWI107020306604W400,Mahihkan Battery 02-21,3,2025-09-01,5,harmonic,160.32143876721912,2.288556896653794,1.0,0.8954334496389401,False,short cycle (<6mo); very high Di (2.29/month),,
ABWI107020306604W400,Mahihkan Battery 02-21,4,2026-02-01,5,exponential,89.46000000000002,1.6932115565225618e-16,0.0,0.0,False,short cycle (<6mo); low R2 (0.00),,
ABWI107021006604W400,Mahihkan Battery 02-21,1,2022-09-01,8,harmonic,414.49138621799017,0.3014070746404031,1.0,0.4539651555296766,False,low R2 (0.45),,
ABWI107021006604W400,Mahihkan Battery 02-21,2,2023-05-01,12,hyperbolic,528.8068831581197,13.098752720966829,1.9999999999998903,0.77747017023328,False,very high Di (13.10/month); b pinned at bound (2.000),,
ABWI107021006604W400,Mahihkan Battery 02-21,3,2024-05-01,5,harmonic,148.4211729736528,0.7720268361691455,1.0,0.6889877211462412,False,short cycle (<6mo),,
ABWI107021006604W400,Mahihkan Battery 02-21,4,2024-10-01,4,harmonic,96.93979126015756,0.9075480753871424,1.0,0.6613046359026737,False,short cycle (<6mo),,
ABWI107021006604W400,Mahihkan Battery 02-21,5,2025-02-01,12,hyperbolic,46.99694474183206,0.3654167596393862,2.0,0.6821835408494901,False,b pinned at bound (2.000),,
ABWI107021006604W400,Mahihkan Battery 02-21,6,2026-02-01,5,exponential,53.50000000007343,8.50351221055648e-19,0.0,1.1102230246251563e-16,False,short cycle (<6mo); low R2 (0.00),,
ABWI107021506504W400,Mahihkan Battery 02-21,1,2022-11-01,10,exponential,141.24486286227437,0.112232902620909,0.0,0.6669628373152363,True,,897.3548264378612,95734.64575537691
ABWI107021506504W400,Mahihkan Battery 02-21,2,2023-09-01,4,harmonic,85.54336103762971,0.2011689858142897,1.0,0.7358206579232256,False,short cycle (<6mo),,
ABWI107021506504W400,Mahihkan Battery 02-21,3,2024-01-01,9,exponential,94.29852485449553,0.0423519291784863,0.0,0.2828525125205893,False,low R2 (0.28),,
ABWI107021506504W400,Mahihkan Battery 02-21,4,2024-10-01,5,exponential,152.39668147267665,0.2208075670879887,0.0,0.8929623500967138,False,short cycle (<6mo),,
ABWI107021506504W400,Mahihkan Battery 02-21,5,2025-03-01,16,harmonic,206.79285702814852,0.0383907002883531,1.0,0.3777817244645398,False,low R2 (0.38),,
ABWI107022206504W400,Mahihkan Battery 02-21,1,2023-12-01,20,harmonic,312.13257696501,0.2102607315707277,1.0,0.6251460486674315,True,,2580.25294441298,629912.7680598154
ABWI107022206504W400,Mahihkan Battery 02-21,2,2025-08-01,7,exponential,116.52857152669638,2.2091889007079696e-21,0.0,0.0,False,low R2 (0.00),,
ABWI107022206504W400,Mahihkan Battery 02-21,3,2026-03-01,4,,,,,,False,too few data points to fit,,
ABWI107023406504W400,Mahihkan Battery 02-21,1,2024-04-01,24,harmonic,187.55833343914105,1.5677139679271698e-15,1.0,-3.4638958368304884e-14,False,low R2 (-0.00),,
ABWI107023406504W400,Mahihkan Battery 02-21,2,2026-04-01,3,,,,,,False,too few data points to fit,,
ABWI107023506504W400,Mahihkan Battery 02-21,1,2023-11-01,5,,,,,,False,too few data points to fit,,
ABWI107023506504W400,Mahihkan Battery 02-21,2,2024-04-01,6,,,,,,False,too few data points to fit,,
ABWI107023506504W400,Mahihkan Battery 02-21,3,2024-10-01,9,harmonic,194.02110134538677,0.3806364063216577,1.0,0.6823006595778363,True,,839.0347998798717,78160.11969159
ABWI107023506504W400,Mahihkan Battery 02-21,4,2025-07-01,5,harmonic,110.84006277996424,0.0084293880819217,1.0,0.0014111143670733,False,short cycle (<6mo); low R2 (0.00),,
ABWI107023506504W400,Mahihkan Battery 02-21,5,2025-12-01,4,,,,,,False,too few data points to fit,,
ABWI107023506504W400,Mahihkan Battery 02-21,6,2026-04-01,3,,,,,,False,too few data points to fit,,
ABWI107030306604W402,Mahihkan Battery 02-21,1,2024-06-01,11,exponential,141.72987031017286,0.1657673639142955,0.0,0.9376890411332433,True,,778.001049579771,56742.35388949136
ABWI107030306604W402,Mahihkan Battery 02-21,2,2025-05-01,11,exponential,61.23636363636592,7.761502734451115e-23,0.0,0.0,False,low R2 (0.00),,
ABWI107030306604W402,Mahihkan Battery 02-21,3,2026-04-01,3,,,,,,False,too few data points to fit,,
ABWI107031506504W400,Mahihkan Battery 02-21,1,2022-10-01,15,exponential,151.4214285714286,2.6812067540169745e-17,0.0,-2.220446049250313e-16,False,low R2 (-0.00),,
ABWI107031506504W400,Mahihkan Battery 02-21,2,2024-01-01,30,harmonic,479.0073125965289,0.0301429115520118,1.0,0.6955946519696022,True,,10350.256672873107,2975010.4392789663
ABWI107032206504W400,Mahihkan Battery 02-21,1,2024-07-01,11,hyperbolic,326.64171991489764,1.3242635405830503,2.0,0.5712022038714148,False,b pinned at bound (2.000),,
ABWI107032206504W400,Mahihkan Battery 02-21,2,2025-06-01,13,harmonic,134.7930620908346,0.001184338257995,1.0,0.0002244596175206,False,low R2 (0.00),,
ABWI107032306504W400,Mahihkan Battery 02-21,1,2025-03-01,5,exponential,135.84051203858886,0.2809841467044498,0.0,0.8636466800123671,False,short cycle (<6mo),,
ABWI107032306504W400,Mahihkan Battery 02-21,2,2025-08-01,7,exponential,134.9589246823334,0.1538261476136816,0.0,0.7359402182193928,True,,624.0740043974005,7609.634222337252
ABWI107032306504W400,Mahihkan Battery 02-21,3,2026-03-01,4,exponential,90.46532038759496,0.2940045965605251,0.0,0.9929181017770744,False,short cycle (<6mo),,
ABWI107033306604W400,Mahihkan Battery 02-21,1,2024-02-01,6,exponential,348.9331176153964,0.3506774172552947,0.0,0.9577852090369842,True,,1035.7965096215066,146892.84203339557
ABWI107033506504W400,Mahihkan Battery 02-21,1,2024-03-01,20,harmonic,233.68353912116967,0.0272371488893572,1.0,0.2364774134559212,False,low R2 (0.24),,
ABWI107033506504W400,Mahihkan Battery 02-21,2,2025-11-01,8,harmonic,163.9765936847187,0.1979494252227694,1.0,0.1523432210090669,False,low R2 (0.15),,
ABWI107040306604W400,Mahihkan Battery 02-21,1,2022-12-01,13,exponential,544.7947901691361,0.1226982697417407,0.0,0.9276719279967164,True,,3760.81903285733,1032162.3851407304
ABWI107040306604W400,Mahihkan Battery 02-21,2,2024-01-01,11,harmonic,185.5936273073905,0.029007840405265,1.0,0.1286300745107743,False,low R2 (0.13),,
ABWI107040306604W400,Mahihkan Battery 02-21,3,2024-12-01,8,harmonic,301.3630395805948,0.0775810381527073,1.0,0.4885952265390335,False,low R2 (0.49),,
ABWI107040306604W400,Mahihkan Battery 02-21,4,2025-08-01,11,exponential,244.9727272728481,3.533702676741924e-19,0.0,-2.220446049250313e-16,False,low R2 (-0.00),,
ABWI107041006604W400,Mahihkan Battery 02-21,1,2024-05-01,10,harmonic,2247.118904203779,0.2487804192470708,1.0,0.9655522511659608,True,,12128.00024691336,3802208.660898605
ABWI107041006604W400,Mahihkan Battery 02-21,2,2025-03-01,13,hyperbolic,1320.468524359627,1.2114945769441363,1.999999999999733,0.8075204466238731,False,b pinned at bound (2.000),,
ABWI107042306504W400,Mahihkan Battery 02-21,1,2023-08-01,26,hyperbolic,368.1406312296785,0.2499138603570685,1.9999999999999984,0.70687564990063,False,b pinned at bound (2.000),,
ABWI107042306504W400,Mahihkan Battery 02-21,2,2025-10-01,9,harmonic,170.761219887592,0.0800484694042566,1.0,0.2547449677582282,False,low R2 (0.25),,
ABWI107042806504W400,Mahihkan Battery 02-21,1,2023-06-01,9,exponential,206.58888888888887,3.353326972932977e-23,0.0,0.0,False,low R2 (0.00),,
ABWI107042806504W400,Mahihkan Battery 02-21,2,2024-03-01,13,harmonic,400.25623549195,0.2740577271301663,1.0,0.5932483353930216,True,,2381.804887749321,580556.9998549012
ABWI107042806504W400,Mahihkan Battery 02-21,3,2025-04-01,15,harmonic,329.2478089686253,0.1378302668664308,1.0,0.612392575035033,True,,2791.800977252939,705970.1382477152
ABWI107043506504W402,Mahihkan Battery 02-21,1,2024-03-01,7,harmonic,487.4738732567888,0.0731802510623511,1.0,0.2404969412214048,False,low R2 (0.24),,
ABWI107043506504W402,Mahihkan Battery 02-21,2,2024-10-01,15,harmonic,581.1945077867756,0.1450153764472029,1.0,0.7588823928376938,True,,4835.937665642413,1369860.2685203073
ABWI107043506504W402,Mahihkan Battery 02-21,3,2026-01-01,6,exponential,228.28333333333333,1.6065667495075806e-19,0.0,-2.220446049250313e-16,False,low R2 (-0.00),,
ABWI107051006604W400,Mahihkan Battery 02-21,1,2024-03-01,20,exponential,3479.2196369400717,0.1496720827706241,0.0,0.9511988137885034,True,,23774.30392786373,7543037.802533823
ABWI107051506504W400,Mahihkan Battery 02-21,1,2022-12-01,12,,,,,,False,too few data points to fit,,
ABWI107051506504W400,Mahihkan Battery 02-21,2,2023-12-01,7,exponential,94.29010054185746,0.6010526061687255,0.0,0.9869117242917071,True,,205.6077681073164,-130901.110872181
ABWI107051506504W400,Mahihkan Battery 02-21,3,2024-07-01,4,harmonic,12.732063397716676,0.3858374563824111,1.0,0.3769421035352268,False,short cycle (<6mo); low R2 (0.38),,
ABWI107051506504W400,Mahihkan Battery 02-21,4,2024-11-01,6,harmonic,12.017108687063155,1.1792158012298422,1.0,0.8806919179070113,True,,27.60267687356529,-190742.453365006
ABWI107051506504W400,Mahihkan Battery 02-21,5,2025-05-01,3,,,,,,False,too few data points to fit,,
ABWI107052206504W400,Mahihkan Battery 02-21,1,2022-06-01,11,exponential,144.3782814363482,0.120084316985931,0.0,0.9332518661694772,True,,935.4082082251928,107702.71345992552
ABWI107052206504W400,Mahihkan Battery 02-21,2,2023-05-01,15,exponential,78.28,1.309729133722716e-22,0.0,0.0,False,low R2 (0.00),,
ABWI107052206504W400,Mahihkan Battery 02-21,3,2024-08-01,11,harmonic,181.14376210817383,0.1429435223238522,1.0,0.6103312513489306,True,,1254.517702978858,211756.37762389908
ABWI107052206504W400,Mahihkan Battery 02-21,4,2025-07-01,12,harmonic,95.43107288393652,0.0035594291147355,1.0,0.0001965102125741,False,low R2 (0.00),,
ABWI107052306504W400,Mahihkan Battery 02-21,1,2023-01-01,18,harmonic,118.97264417680768,0.0158238045750031,1.0,0.0572324715112945,False,low R2 (0.06),,
ABWI107052306504W400,Mahihkan Battery 02-21,2,2024-07-01,14,exponential,125.32413751518374,0.035697569316183,0.0,0.3559416933496216,False,low R2 (0.36),,
ABWI107052706504W400,Mahihkan Battery 02-21,1,2022-08-01,7,exponential,129.32857143729535,2.825937057597289e-16,0.0,-4.440892098500626e-16,False,low R2 (-0.00),,
ABWI107052706504W400,Mahihkan Battery 02-21,2,2023-03-01,8,harmonic,211.3024602336913,0.1663796981122002,1.0,0.0629559487162541,False,low R2 (0.06),,
ABWI107052706504W400,Mahihkan Battery 02-21,3,2023-11-01,5,harmonic,258.8889253015101,0.7538281613438962,1.0,0.8214763416427121,False,short cycle (<6mo),,
ABWI107052706504W400,Mahihkan Battery 02-21,4,2024-04-01,7,harmonic,109.96787570228334,0.0546930258782247,1.0,0.053359044314946,False,low R2 (0.05),,
ABWI107052706504W400,Mahihkan Battery 02-21,5,2024-11-01,6,harmonic,238.2108420432037,0.0945707683507247,1.0,0.1788645011092009,False,low R2 (0.18),,
ABWI107052706504W400,Mahihkan Battery 02-21,6,2025-05-01,14,harmonic,160.60381523844308,0.0508374326262185,1.0,0.0666764906644188,False,low R2 (0.07),,
ABWI107052806504W400,Mahihkan Battery 02-21,1,2022-09-01,4,harmonic,216.9147915952583,0.4124134842091238,1.0,0.7715391186419336,False,short cycle (<6mo),,
ABWI107052806504W400,Mahihkan Battery 02-21,2,2023-01-01,19,exponential,108.52105263157895,1.3597852243083836e-18,0.0,0.0,False,low R2 (0.00),,
ABWI107052806504W400,Mahihkan Battery 02-21,3,2024-08-01,9,harmonic,204.90700317311385,0.0786782286847778,1.0,0.3362747941614309,False,low R2 (0.34),,
ABWI107052806504W400,Mahihkan Battery 02-21,4,2025-05-01,14,harmonic,143.48519469824333,0.0190119684011663,1.0,0.0350951099393753,False,low R2 (0.04),,
ABWI107053406504W400,Mahihkan Battery 02-21,1,2023-06-01,7,exponential,389.8285714285714,7.191394496526655e-23,0.0,0.0,False,low R2 (0.00),,
ABWI107053406504W400,Mahihkan Battery 02-21,2,2024-01-01,7,harmonic,416.328570721012,9.464050309345836e-14,1.0,-2.3092638912203256e-14,False,low R2 (-0.00),,
ABWI107053406504W400,Mahihkan Battery 02-21,3,2024-08-01,23,harmonic,471.3044850509834,0.016687490160868,1.0,0.0669900531578185,False,low R2 (0.07),,
ABWI107053506504W402,Mahihkan Battery 02-21,1,2024-05-01,4,,,,,,False,too few data points to fit,,
ABWI107053506504W402,Mahihkan Battery 02-21,2,2024-09-01,22,exponential,187.9454545454548,1.0799513558926122e-16,0.0,-1.7763568394002505e-15,False,low R2 (-0.00),,
ABWI107060306604W400,Mahihkan Battery 02-21,1,2022-12-01,10,exponential,237.4557702797225,0.1534277179880114,0.0,0.6769334811816519,True,,1309.485357678601,232620.74358857624
ABWI107060306604W400,Mahihkan Battery 02-21,2,2023-10-01,8,exponential,143.4875,1.1036856052828017e-22,0.0,0.0,False,low R2 (0.00),,
ABWI107060306604W400,Mahihkan Battery 02-21,3,2024-06-01,15,harmonic,324.7115495893154,0.2588675627114881,1.0,0.7803674054565012,True,,2124.879723678334,492761.939161486
ABWI107060306604W400,Mahihkan Battery 02-21,4,2025-09-01,10,exponential,256.71111111111105,1.68382576367313e-22,0.0,0.0,False,low R2 (0.00),,
ABWI107061506504W402,Mahihkan Battery 02-21,1,2022-11-01,8,exponential,18.61428556199709,3.058128613034763e-15,0.0,-8.437694987151191e-15,False,low R2 (-0.00),,
ABWI107061506504W402,Mahihkan Battery 02-21,2,2023-07-01,4,exponential,65.12500000057972,1.591406248736611e-16,0.0,0.0,False,short cycle (<6mo); low R2 (0.00),,
ABWI107061506504W402,Mahihkan Battery 02-21,3,2023-11-01,6,harmonic,88.1212844661484,1.258499892934834,1.0,0.4896646586129084,False,low R2 (0.49),,
ABWI107061506504W402,Mahihkan Battery 02-21,4,2024-05-01,6,harmonic,55.48619330452362,3.642556680071877,1.0,0.9484295276953228,False,very high Di (3.64/month),,
ABWI107061506504W402,Mahihkan Battery 02-21,5,2024-11-01,8,exponential,43.091795654225166,0.2735762752758452,0.0,0.8834506340733408,True,,159.86247994321178,-146721.6818281081
ABWI107061506504W402,Mahihkan Battery 02-21,6,2025-07-01,8,exponential,13.150000040680736,3.08134717591168e-18,0.0,0.0,False,low R2 (0.00),,
ABWI107062206504W400,Mahihkan Battery 02-21,1,2025-07-01,12,harmonic,153.06042401357843,0.1760576069953204,1.0,0.5640210250024096,True,,1041.1176022031457,141124.0914067344
ABWI107062306504W400,Mahihkan Battery 02-21,1,2023-04-01,6,harmonic,31.928762828306485,0.0723614176984805,1.0,0.0854732492105651,False,low R2 (0.09),,
ABWI107062306504W400,Mahihkan Battery 02-21,2,2023-10-01,4,,,,,,False,too few data points to fit,,
ABWI107062306504W400,Mahihkan Battery 02-21,3,2024-02-01,4,harmonic,15.818605858939804,1.167459010159586,1.0,0.3221637522773631,False,short cycle (<6mo); low R2 (0.32),,
ABWI107062306504W400,Mahihkan Battery 02-21,4,2024-06-01,4,exponential,29.45000003907302,4.03690627317043e-17,0.0,0.0,False,short cycle (<6mo); low R2 (0.00),,
ABWI107062306504W400,Mahihkan Battery 02-21,5,2024-10-01,9,harmonic,114.85061933110264,1.5232829870943578,1.0,0.3834292194090127,False,low R2 (0.38),,
ABWI107062306504W400,Mahihkan Battery 02-21,6,2025-07-01,5,,,,,,False,too few data points to fit,,
ABWI107062306504W400,Mahihkan Battery 02-21,7,2025-12-01,5,exponential,32.480000000000025,3.412982562127148e-16,0.0,-6.661338147750939e-16,False,short cycle (<6mo); low R2 (-0.00),,
ABWI107062306504W400,Mahihkan Battery 02-21,8,2026-05-01,2,,,,,,False,too few data points to fit,,
ABWI107062706504W400,Mahihkan Battery 02-21,1,2024-10-01,11,exponential,100.39090894883893,5.581870034791963e-23,0.0,2.220446049250313e-16,False,low R2 (0.00),,
ABWI107062706504W400,Mahihkan Battery 02-21,2,2025-09-01,10,harmonic,287.740337121824,0.2763651076813612,1.0,0.9441565504632496,True,,1491.696999018295,292516.66702256206
ABWI107062806504W400,Mahihkan Battery 02-21,1,2023-03-01,12,harmonic,101.90510019830108,0.3263679942113488,1.0,0.8700733698051528,True,,540.4844678320909,-22245.77331537968
ABWI107062806504W400,Mahihkan Battery 02-21,2,2024-03-01,4,harmonic,33.47021083322199,0.5572163473928211,1.0,0.948127293945858,False,short cycle (<6mo),,
ABWI107062806504W400,Mahihkan Battery 02-21,3,2024-07-01,24,exponential,61.38333331906468,5.420131732610679e-19,0.0,0.0,False,low R2 (0.00),,
ABWI107063306604W400,Mahihkan Battery 02-21,1,2022-08-01,19,harmonic,305.9596881728109,0.0809560844440435,1.0,0.4943454171976822,False,low R2 (0.49),,
ABWI107063306604W400,Mahihkan Battery 02-21,2,2024-03-01,7,exponential,229.07395745252828,0.730729461784437,0.0,0.8692246693259368,True,,439.1968779926712,-52140.99220866268
ABWI107063306604W400,Mahihkan Battery 02-21,3,2024-10-01,18,exponential,144.62,5.3158735023568485e-21,0.0,0.0,False,low R2 (0.00),,
ABWI107063306604W400,Mahihkan Battery 02-21,4,2026-04-01,3,,,,,,False,too few data points to fit,,
ABWI107063406504W400,Mahihkan Battery 02-21,1,2023-08-01,5,exponential,221.1000000044642,1.4514148304688567e-16,0.0,0.0,False,short cycle (<6mo); low R2 (0.00),,
ABWI107063406504W400,Mahihkan Battery 02-21,2,2024-01-01,30,exponential,283.82666666666665,2.5189491040946944e-25,0.0,0.0,False,low R2 (0.00),,
ABWI107070306604W400,Mahihkan Battery 02-21,1,2022-06-01,4,harmonic,15.286957223111038,0.0726242670111482,1.0,0.021831794137183,False,short cycle (<6mo); low R2 (0.02),,
ABWI107070306604W400,Mahihkan Battery 02-21,2,2022-10-01,6,exponential,13.73999998406446,1.8773880193273484e-17,0.0,-2.220446049250313e-16,False,low R2 (-0.00),,
ABWI107070306604W400,Mahihkan Battery 02-21,3,2023-04-01,12,harmonic,44.9166364918768,0.5229218771004237,1.0,0.7728633489446757,True,,191.69923280566607,-136752.26697545702
ABWI107070306604W400,Mahihkan Battery 02-21,4,2024-04-01,5,harmonic,25.59623066083532,10.225412606562497,1.0,0.9942441019941868,False,short cycle (<6mo); very high Di (10.23/month),,
ABWI107070306604W400,Mahihkan Battery 02-21,5,2024-09-01,5,exponential,2.44,2.9761019612350328e-24,0.0,0.0,False,short cycle (<6mo); low R2 (0.00),,
ABWI107070306604W400,Mahihkan Battery 02-21,6,2025-02-01,11,exponential,102.19435992877897,0.2478481692683656,0.0,0.906756393779614,True,,435.05889613359153,-55700.37237909296
ABWI107071506504W400,Mahihkan Battery 02-21,1,2023-03-01,7,exponential,28.27470034804194,0.8707679269311066,0.0,0.9947103522108992,True,,48.52501417439162,-183640.19814074636
ABWI107071506504W400,Mahihkan Battery 02-21,2,2023-10-01,4,exponential,34.225000236067565,7.477622399905296e-19,0.0,0.0,False,short cycle (<6mo); low R2 (0.00),,
ABWI107071506504W400,Mahihkan Battery 02-21,3,2024-02-01,6,exponential,378.917235629148,0.2322897259807971,0.0,0.9024174124583472,True,,1374.399614197147,259213.5429798625
ABWI107071506504W400,Mahihkan Battery 02-21,4,2024-08-01,12,harmonic,272.7350825516141,0.0684039388474144,1.0,0.2790505902450257,False,low R2 (0.28),,
ABWI107071506504W400,Mahihkan Battery 02-21,5,2025-08-01,7,harmonic,257.1526658154303,0.497006826176599,1.0,0.8272779943736572,True,,885.5515718439556,95341.389027206
ABWI107071506504W400,Mahihkan Battery 02-21,6,2026-03-01,4,harmonic,379.0958145081004,1.8108513688056147,1.0,0.9411507905138284,False,short cycle (<6mo),,
ABWI107072706504W400,Mahihkan Battery 02-21,1,2022-08-01,7,exponential,210.04285714285712,4.4674298693759946e-18,0.0,0.0,False,low R2 (0.00),,
ABWI107072706504W400,Mahihkan Battery 02-21,2,2023-03-01,6,harmonic,459.3876149296309,0.6037991605895676,1.0,0.7837638768039865,True,,1366.1373162501386,257029.7234984148
ABWI107072706504W400,Mahihkan Battery 02-21,3,2023-09-01,8,exponential,260.8142857396419,3.2619639926914913e-16,0.0,-1.9984014443252818e-15,False,low R2 (-0.00),,
ABWI107072706504W400,Mahihkan Battery 02-21,4,2024-05-01,12,harmonic,501.4134739731862,0.4331889279606793,1.0,0.47842195260249,False,low R2 (0.48),,
ABWI107072706504W400,Mahihkan Battery 02-21,5,2025-05-01,5,exponential,287.5272124380608,0.6513383944604261,0.0,0.9417604301518236,False,short cycle (<6mo),,
ABWI107072706504W400,Mahihkan Battery 02-21,6,2025-10-01,9,exponential,262.1666666666667,7.458431714778319e-22,0.0,0.0,False,low R2 (0.00),,
ABWI107073406504W400,Mahihkan Battery 02-21,1,2022-09-01,4,,,,,,False,too few data points to fit,,
ABWI107073406504W400,Mahihkan Battery 02-21,2,2023-01-01,14,exponential,239.14285715060012,1.0877947142394388e-16,0.0,-8.881784197001252e-16,False,low R2 (-0.00),,
ABWI107073406504W400,Mahihkan Battery 02-21,3,2024-03-01,28,harmonic,507.6962962942081,1.1659027293383103e-16,1.0,-3.996802888650564e-15,False,low R2 (-0.00),,
ABWI107080406604W400,Mahihkan Battery 02-21,1,2022-10-01,8,harmonic,381.236264120793,0.2225040653640125,1.0,0.3146753737022469,False,low R2 (0.31),,
ABWI107080406604W400,Mahihkan Battery 02-21,2,2023-06-01,19,exponential,361.3157894736867,2.33092225844252e-25,0.0,0.0,False,low R2 (0.00),,
ABWI107080406604W400,Mahihkan Battery 02-21,3,2025-01-01,18,harmonic,350.29108464505777,0.0273781624892683,1.0,0.2994373009206663,False,low R2 (0.30),,
ABWI107081506504W400,Mahihkan Battery 02-21,1,2022-09-01,11,exponential,420.1853986243807,0.1144581816048481,0.0,0.7268349194532222,True,,2782.075917885249,714789.7940539556
ABWI107081506504W400,Mahihkan Battery 02-21,2,2023-08-01,10,harmonic,171.24374334283544,0.0244037943802005,1.0,0.1819170596314697,False,low R2 (0.18),,
ABWI107081506504W400,Mahihkan Battery 02-21,3,2024-06-01,13,harmonic,179.11593699074095,0.3238437567312029,1.0,0.8864926976190686,True,,989.8976101227664,124783.09896572676
ABWI107081506504W400,Mahihkan Battery 02-21,4,2025-07-01,12,exponential,118.0916666159188,1.7629164010074471e-16,0.0,-1.5543122344752194e-15,False,low R2 (-0.00),,
ABWI107082106504W400,Mahihkan Battery 02-21,1,2024-03-01,8,exponential,134.63132782493568,0.2765903253743675,0.0,0.8773264638051808,True,,496.2128725151268,-34607.779261610485
ABWI107082106504W400,Mahihkan Battery 02-21,2,2024-11-01,9,exponential,89.6173281139565,0.0975380361270048,0.0,0.6498112347126108,True,,563.4787834335265,-13959.147836706765
ABWI107082106504W400,Mahihkan Battery 02-21,3,2025-08-01,11,harmonic,42.48406126664863,0.0589019914455233,1.0,0.399251208201733,False,low R2 (0.40),,
ABWI107082206504W400,Mahihkan Battery 02-21,1,2022-05-01,5,exponential,470.1531839996378,0.1308750737925954,0.0,0.7706305361525116,False,short cycle (<6mo),,
ABWI107082206504W400,Mahihkan Battery 02-21,2,2022-10-01,18,exponential,363.95555555556,3.796363192770593e-22,0.0,0.0,False,low R2 (0.00),,
ABWI107082206504W400,Mahihkan Battery 02-21,3,2024-04-01,27,exponential,508.54773439402254,0.0306780162044202,0.0,0.8449212720356833,True,,9480.269147868148,2746799.883782718
ABWI107082906504W400,Mahihkan Battery 02-21,1,2023-03-01,7,harmonic,232.962322617485,0.1012277225018448,1.0,0.290502968864561,False,low R2 (0.29),,
ABWI107082906504W400,Mahihkan Battery 02-21,2,2023-10-01,9,harmonic,181.4148364983793,0.0506832043030661,1.0,0.0973330099506869,False,low R2 (0.10),,
ABWI107082906504W400,Mahihkan Battery 02-21,3,2024-07-01,5,harmonic,279.29560986220184,0.3549706955088291,1.0,0.7901378953992327,False,short cycle (<6mo),,
ABWI107082906504W400,Mahihkan Battery 02-21,4,2024-12-01,19,exponential,202.49473684244276,1.4593394370238422e-19,0.0,0.0,False,low R2 (0.00),,
ABWI107083406504W400,Mahihkan Battery 02-21,1,2024-07-01,10,harmonic,118.77622146740676,0.0994377770812042,1.0,0.4463985661176899,False,low R2 (0.45),,
ABWI107083406504W400,Mahihkan Battery 02-21,2,2025-05-01,14,exponential,139.82857142857142,2.6008626702077108e-24,0.0,-2.220446049250313e-16,False,low R2 (-0.00),,
ABWI107091006504W400,Mahihkan Battery 02-21,1,2022-05-01,18,harmonic,80.49444444841681,1.7860145837324412e-16,1.0,-3.1086244689504387e-15,False,low R2 (-0.00),,
ABWI107091006504W400,Mahihkan Battery 02-21,2,2023-11-01,4,exponential,114.20148597655518,0.2706764820114056,0.0,0.6362220696123565,False,short cycle (<6mo),,
ABWI107091006504W400,Mahihkan Battery 02-21,3,2024-03-01,7,harmonic,79.87646609885114,0.386482744492151,1.0,0.158847097279225,False,low R2 (0.16),,
ABWI107091006504W400,Mahihkan Battery 02-21,4,2024-10-01,5,exponential,78.89025716096852,0.3466950703170421,0.0,0.800308985211641,False,short cycle (<6mo),,
ABWI107091506504W400,Mahihkan Battery 02-21,1,2022-08-01,7,exponential,151.3556847606435,0.4272105392085615,0.0,0.8523374618208336,True,,413.4565201599247,-61484.48313750296
ABWI107091506504W400,Mahihkan Battery 02-21,2,2023-03-01,14,exponential,46.46923076923077,1.273901637177672e-23,0.0,0.0,False,low R2 (0.00),,
ABWI107091506504W400,Mahihkan Battery 02-21,3,2024-05-01,12,harmonic,221.06089536850388,0.8145082000724178,1.0,0.6129613980767775,True,,759.5209752084461,51392.35071023395
ABWI107091506504W400,Mahihkan Battery 02-21,4,2025-05-01,14,harmonic,121.88985859676735,0.3471803099028475,1.0,0.8021520344085302,True,,674.7317372629142,20990.15406145225
ABWI107091606504W400,Mahihkan Battery 02-21,1,2023-07-01,15,exponential,51.4,5.690103723140549e-22,0.0,0.0,False,low R2 (0.00),,
ABWI107091606504W400,Mahihkan Battery 02-21,2,2024-10-01,12,exponential,118.89166671331874,1.2313825905331975e-20,0.0,1.1102230246251563e-16,False,low R2 (0.00),,
ABWI107091606504W400,Mahihkan Battery 02-21,3,2025-10-01,9,harmonic,448.552024957788,0.5638063809934957,1.0,0.8863854291496361,True,,1642.536944369704,345640.80773041927
ABWI107092706504W400,Mahihkan Battery 02-21,1,2023-10-01,14,harmonic,323.06000554229865,0.100046508070448,1.0,0.6688160175382031,True,,2924.318058490165,749779.7880334222
ABWI107092706504W400,Mahihkan Battery 02-21,2,2024-12-01,12,exponential,207.65,9.58866877498546e-21,0.0,0.0,False,low R2 (0.00),,
ABWI107092706504W400,Mahihkan Battery 02-21,3,2025-12-01,7,harmonic,245.0021786662692,0.118059603304443,1.0,0.680698876733189,True,,1307.148703113177,233999.22038160608
ABWI107092806504W400,Mahihkan Battery 02-21,1,2022-06-01,11,harmonic,114.36885149956132,0.1000422612975597,1.0,0.2393722528369976,False,low R2 (0.24),,
